20200819	AREXQ	Approach Resources Inc	Average Vol. (3m)	871715
20200819	AREXQ	Approach Resources Inc	P/E Ratio	N/A
20200819	AREXQ	Approach Resources Inc	Beta	2.66
20200819	AREXQ	Approach Resources Inc	1-Year Change	 - 88.95%
20200819	AREXQ	Approach Resources Inc	Shares Outstanding	93630390
20200819	AREXQ	Approach Resources Inc	Next Earnings Date	Aug 19 2020
20200819	WTRG	Aqua America Inc	industry	Water Utilities
20200819	WTRG	Aqua America Inc	sector	Utilities
20200819	WTRG	Aqua America Inc	price	44.70
20200819	WTRG	Aqua America Inc	Prev. Close	44.7
20200819	WTRG	Aqua America Inc	Day's Range	44.25 - 45.1
20200819	WTRG	Aqua America Inc	Revenue	1.11B
20200819	WTRG	Aqua America Inc	Open	44.84
20200819	WTRG	Aqua America Inc	52 wk Range	30.4 - 54.52
20200819	WTRG	Aqua America Inc	EPS	1.13
20200819	WTRG	Aqua America Inc	Volume	3175428
20200819	WTRG	Aqua America Inc	Market Cap	10.96B
20200819	WTRG	Aqua America Inc	Dividend (Yield)	1.00 (2.24%)
20200819	WTRG	Aqua America Inc	Average Vol. (3m)	1156373
20200819	WTRG	Aqua America Inc	P/E Ratio	40.28
20200819	WTRG	Aqua America Inc	Beta	0.49
20200819	WTRG	Aqua America Inc	1-Year Change	0.83%
20200819	WTRG	Aqua America Inc	Shares Outstanding	245154699
20200819	WTRG	Aqua America Inc	Next Earnings Date	Nov 09 2020
20200819	ARCW	ARC Group Worldwide Inc	industry	Misc. Capital Goods
20200819	ARCW	ARC Group Worldwide Inc	sector	Capital Goods
20200819	ARCW	ARC Group Worldwide Inc	price	0.420
20200819	ARCW	ARC Group Worldwide Inc	Prev. Close	0.42
20200819	ARCW	ARC Group Worldwide Inc	Day's Range	0.355 - 0.42
20200819	ARCW	ARC Group Worldwide Inc	Revenue	N/A
20200819	ARCW	ARC Group Worldwide Inc	Open	0.355
20200819	ARCW	ARC Group Worldwide Inc	52 wk Range	0.062 - 0.45
20200819	ARCW	ARC Group Worldwide Inc	EPS	 - 0.39
20200819	ARCW	ARC Group Worldwide Inc	Volume	4098
20200819	ARCW	ARC Group Worldwide Inc	Market Cap	9.82M
20200819	ARCW	ARC Group Worldwide Inc	Dividend (Yield)	N/A (N/A)
20200819	ARCW	ARC Group Worldwide Inc	Average Vol. (3m)	6146
20200819	ARCW	ARC Group Worldwide Inc	P/E Ratio	N/A
20200819	ARCW	ARC Group Worldwide Inc	Beta	1.66
20200819	ARCW	ARC Group Worldwide Inc	1-Year Change	147.06%
20200819	ARCW	ARC Group Worldwide Inc	Shares Outstanding	23377256
20200819	ARCW	ARC Group Worldwide Inc	Next Earnings Date	Sep 02 2020
20200819	ABIO	ARCA Biopharma Inc	industry	Biotechnology & Drugs
20200819	ABIO	ARCA Biopharma Inc	sector	Healthcare
20200819	ABIO	ARCA Biopharma Inc	price	6.01
20200819	ABIO	ARCA Biopharma Inc	Prev. Close	6.01
20200819	ABIO	ARCA Biopharma Inc	Day's Range	5.95 - 6.1
20200819	ABIO	ARCA Biopharma Inc	Revenue	N/A
20200819	ABIO	ARCA Biopharma Inc	Open	6
20200819	ABIO	ARCA Biopharma Inc	52 wk Range	2.3 - 21.98
20200819	ABIO	ARCA Biopharma Inc	EPS	 - 3.08
20200819	ABIO	ARCA Biopharma Inc	Volume	534390
20200819	ABIO	ARCA Biopharma Inc	Market Cap	35.49M
20200819	ABIO	ARCA Biopharma Inc	Dividend (Yield)	N/A (N/A)
20200819	ABIO	ARCA Biopharma Inc	Average Vol. (3m)	966950
20200819	ABIO	ARCA Biopharma Inc	P/E Ratio	N/A
20200819	ABIO	ARCA Biopharma Inc	Beta	3.07
20200819	ABIO	ARCA Biopharma Inc	1-Year Change	14.48%
20200819	ABIO	ARCA Biopharma Inc	Shares Outstanding	5905284
20200819	ABIO	ARCA Biopharma Inc	Next Earnings Date	Nov 11 2020
20200819	ARCB	ArcBest Corp	industry	Trucking
20200819	ARCB	ArcBest Corp	sector	Transportation
20200819	ARCB	ArcBest Corp	price	31.69
20200819	ARCB	ArcBest Corp	Prev. Close	31.69
20200819	ARCB	ArcBest Corp	Day's Range	31.45 - 32.25
20200819	ARCB	ArcBest Corp	Revenue	2.83B
20200819	ARCB	ArcBest Corp	Open	31.9
20200819	ARCB	ArcBest Corp	52 wk Range	13.54 - 33.86
20200819	ARCB	ArcBest Corp	EPS	1.08
20200819	ARCB	ArcBest Corp	Volume	140199
20200819	ARCB	ArcBest Corp	Market Cap	806.35M
20200819	ARCB	ArcBest Corp	Dividend (Yield)	0.32 (1.00%)
20200819	ARCB	ArcBest Corp	Average Vol. (3m)	218334
20200819	ARCB	ArcBest Corp	P/E Ratio	29.84
20200819	ARCB	ArcBest Corp	Beta	1.61
20200819	ARCB	ArcBest Corp	1-Year Change	7.35%
20200819	ARCB	ArcBest Corp	Shares Outstanding	25444939
20200819	ARCB	ArcBest Corp	Next Earnings Date	Oct 29 2020
20200819	ARCH	Arch Coal Inc	industry	Coal
20200819	ARCH	Arch Coal Inc	sector	Energy
20200819	ARCH	Arch Coal Inc	price	33.52
20200819	ARCH	Arch Coal Inc	Prev. Close	33.52
20200819	ARCH	Arch Coal Inc	Day's Range	33 - 33.61
20200819	ARCH	Arch Coal Inc	Revenue	1.89B
20200819	ARCH	Arch Coal Inc	Open	33.36
20200819	ARCH	Arch Coal Inc	52 wk Range	21.8 - 89.42
20200819	ARCH	Arch Coal Inc	EPS	0.84
20200819	ARCH	Arch Coal Inc	Volume	132021
20200819	ARCH	Arch Coal Inc	Market Cap	507.7M
20200819	ARCH	Arch Coal Inc	Dividend (Yield)	1.4 (7.70%)
20200819	ARCH	Arch Coal Inc	Average Vol. (3m)	369162
20200819	ARCH	Arch Coal Inc	P/E Ratio	40.55
20200819	ARCH	Arch Coal Inc	Beta	1.02
20200819	ARCH	Arch Coal Inc	1-Year Change	 - 57%
20200819	ARCH	Arch Coal Inc	Shares Outstanding	15146224
20200819	ARCH	Arch Coal Inc	Next Earnings Date	Oct 27 2020
20200819	ADM	Archer-Daniels-Midland Company	industry	Food Processing
20200819	ADM	Archer-Daniels-Midland Company	sector	Consumer/Non-Cyclical
20200819	ADM	Archer-Daniels-Midland Company	price	44.31
20200819	ADM	Archer-Daniels-Midland Company	Prev. Close	44.31
20200819	ADM	Archer-Daniels-Midland Company	Day's Range	44.03 - 44.54
20200819	ADM	Archer-Daniels-Midland Company	Revenue	64.31B
20200819	ADM	Archer-Daniels-Midland Company	Open	44.18
20200819	ADM	Archer-Daniels-Midland Company	52 wk Range	28.92 - 47.2
20200819	ADM	Archer-Daniels-Midland Company	EPS	3.22
20200819	ADM	Archer-Daniels-Midland Company	Volume	1574072
20200819	ADM	Archer-Daniels-Midland Company	Market Cap	24.62B
20200819	ADM	Archer-Daniels-Midland Company	Dividend (Yield)	1.44 (3.27%)
20200819	ADM	Archer-Daniels-Midland Company	Average Vol. (3m)	2583834
20200819	ADM	Archer-Daniels-Midland Company	P/E Ratio	13.87
20200819	ADM	Archer-Daniels-Midland Company	Beta	0.98
20200819	ADM	Archer-Daniels-Midland Company	1-Year Change	16.51%
20200819	ADM	Archer-Daniels-Midland Company	Shares Outstanding	555646889
20200819	ADM	Archer-Daniels-Midland Company	Next Earnings Date	Oct 28 2020
20200819	ARNA	Arena Pharmaceuticals Inc	industry	Biotechnology & Drugs
20200819	ARNA	Arena Pharmaceuticals Inc	sector	Healthcare
20200819	ARNA	Arena Pharmaceuticals Inc	price	66.63
20200819	ARNA	Arena Pharmaceuticals Inc	Prev. Close	66.63
20200819	ARNA	Arena Pharmaceuticals Inc	Day's Range	65.65 - 67.64
20200819	ARNA	Arena Pharmaceuticals Inc	Revenue	4.61M
20200819	ARNA	Arena Pharmaceuticals Inc	Open	66.8
20200819	ARNA	Arena Pharmaceuticals Inc	52 wk Range	32.95 - 69.75
20200819	ARNA	Arena Pharmaceuticals Inc	EPS	 - 6.83
20200819	ARNA	Arena Pharmaceuticals Inc	Volume	649187
20200819	ARNA	Arena Pharmaceuticals Inc	Market Cap	3.84B
20200819	ARNA	Arena Pharmaceuticals Inc	Dividend (Yield)	N/A (N/A)
20200819	ARNA	Arena Pharmaceuticals Inc	Average Vol. (3m)	734428
20200819	ARNA	Arena Pharmaceuticals Inc	P/E Ratio	N/A
20200819	ARNA	Arena Pharmaceuticals Inc	Beta	1.24
20200819	ARNA	Arena Pharmaceuticals Inc	1-Year Change	17.64%
20200819	ARNA	Arena Pharmaceuticals Inc	Shares Outstanding	57646937
20200819	ARNA	Arena Pharmaceuticals Inc	Next Earnings Date	Nov 04 2020
20200819	ARGO	Argo Group International Holdings Ltd	industry	Insurance (Prop. & Casualty)
20200819	ARGO	Argo Group International Holdings Ltd	sector	Financial
20200819	ARGO	Argo Group International Holdings Ltd	price	35.68
20200819	ARGO	Argo Group International Holdings Ltd	Prev. Close	35.68
20200819	ARGO	Argo Group International Holdings Ltd	Day's Range	35.28 - 35.95
20200819	ARGO	Argo Group International Holdings Ltd	Revenue	1.88B
20200819	ARGO	Argo Group International Holdings Ltd	Open	35.76
20200819	ARGO	Argo Group International Holdings Ltd	52 wk Range	25 - 70.89
20200819	ARGO	Argo Group International Holdings Ltd	EPS	 - 4.47
20200819	ARGO	Argo Group International Holdings Ltd	Volume	111134
20200819	ARGO	Argo Group International Holdings Ltd	Market Cap	1.24B
20200819	ARGO	Argo Group International Holdings Ltd	Dividend (Yield)	1.24 (3.51%)
20200819	ARGO	Argo Group International Holdings Ltd	Average Vol. (3m)	284808
20200819	ARGO	Argo Group International Holdings Ltd	P/E Ratio	N/A
20200819	ARGO	Argo Group International Holdings Ltd	Beta	0.87
20200819	ARGO	Argo Group International Holdings Ltd	1-Year Change	 - 46.71%
20200819	ARGO	Argo Group International Holdings Ltd	Shares Outstanding	34665252
20200819	ARGO	Argo Group International Holdings Ltd	Next Earnings Date	Oct 28 2020
20200819	ARKR	Ark Restaurants Corp	industry	Restaurants
20200819	ARKR	Ark Restaurants Corp	sector	Services
20200819	ARKR	Ark Restaurants Corp	price	9.64
20200819	ARKR	Ark Restaurants Corp	Prev. Close	9.64
20200819	ARKR	Ark Restaurants Corp	Day's Range	9.39 - 9.69
20200819	ARKR	Ark Restaurants Corp	Revenue	126.4M
20200819	ARKR	Ark Restaurants Corp	Open	9.47
20200819	ARKR	Ark Restaurants Corp	52 wk Range	8 - 23.6
20200819	ARKR	Ark Restaurants Corp	EPS	 - 0.96
20200819	ARKR	Ark Restaurants Corp	Volume	25050
20200819	ARKR	Ark Restaurants Corp	Market Cap	33.77M
20200819	ARKR	Ark Restaurants Corp	Dividend (Yield)	0.75 (7.61%)
20200819	ARKR	Ark Restaurants Corp	Average Vol. (3m)	9304
20200819	ARKR	Ark Restaurants Corp	P/E Ratio	N/A
20200819	ARKR	Ark Restaurants Corp	Beta	1.12
20200819	ARKR	Ark Restaurants Corp	1-Year Change	 - 52.16%
20200819	ARKR	Ark Restaurants Corp	Shares Outstanding	3502407
20200819	ARKR	Ark Restaurants Corp	Next Earnings Date	N/A
20200819	ARTX	Arotech Corporation	industry	Electronic Instr. & Controls
20200819	ARTX	Arotech Corporation	sector	Technology
20200819	ARTX	Arotech Corporation	price	2.995
20200819	ARTX	Arotech Corporation	Prev. Close	2.995
20200819	ARTX	Arotech Corporation	Day's Range	2.99 - 3
20200819	ARTX	Arotech Corporation	Revenue	46.84M
20200819	ARTX	Arotech Corporation	Open	2.99
20200819	ARTX	Arotech Corporation	52 wk Range	2.21 - 3
20200819	ARTX	Arotech Corporation	EPS	 - 0.02
20200819	ARTX	Arotech Corporation	Volume	N/A
20200819	ARTX	Arotech Corporation	Market Cap	79.86M
20200819	ARTX	Arotech Corporation	Dividend (Yield)	N/A (N/A)
20200819	ARTX	Arotech Corporation	Average Vol. (3m)	28129
20200819	ARTX	Arotech Corporation	P/E Ratio	N/A
20200819	ARTX	Arotech Corporation	Beta	1.35
20200819	ARTX	Arotech Corporation	1-Year Change	27.45%
20200819	ARTX	Arotech Corporation	Shares Outstanding	26665240
20200819	ARTX	Arotech Corporation	Next Earnings Date	Aug 19 2020
20200819	ARQL	ArQule Inc	industry	Biotechnology & Drugs
20200819	ARQL	ArQule Inc	sector	Healthcare
20200819	ARQL	ArQule Inc	price	20.00
20200819	ARQL	ArQule Inc	Prev. Close	19.97
20200819	ARQL	ArQule Inc	Day's Range	19.98 - 20
20200819	ARQL	ArQule Inc	Revenue	490K
20200819	ARQL	ArQule Inc	Open	20
20200819	ARQL	ArQule Inc	52 wk Range	6.79 - 20.45
20200819	ARQL	ArQule Inc	EPS	 - 0.34
20200819	ARQL	ArQule Inc	Volume	N/A
20200819	ARQL	ArQule Inc	Market Cap	2.41B
20200819	ARQL	ArQule Inc	Dividend (Yield)	N/A (N/A)
20200819	ARQL	ArQule Inc	Average Vol. (3m)	6172607
20200819	ARQL	ArQule Inc	P/E Ratio	N/A
20200819	ARQL	ArQule Inc	Beta	2.45
20200819	ARQL	ArQule Inc	1-Year Change	123.96%
20200819	ARQL	ArQule Inc	Shares Outstanding	120733695
20200819	ARQL	ArQule Inc	Next Earnings Date	Aug 19 2020
20200819	ARRY	Array BioPharma Inc	industry	Biotechnology & Drugs
20200819	ARRY	Array BioPharma Inc	sector	Healthcare
20200819	ARRY	Array BioPharma Inc	price	47.850
20200819	ARRY	Array BioPharma Inc	Prev. Close	47.29
20200819	ARRY	Array BioPharma Inc	Day's Range	47.84 - 47.98
20200819	ARRY	Array BioPharma Inc	Revenue	N/A
20200819	ARRY	Array BioPharma Inc	Open	47.96
20200819	ARRY	Array BioPharma Inc	52 wk Range	0 - 0
20200819	ARRY	Array BioPharma Inc	EPS	 - 0.59
20200819	ARRY	Array BioPharma Inc	Volume	N/A
20200819	ARRY	Array BioPharma Inc	Market Cap	10.61B
20200819	ARRY	Array BioPharma Inc	Dividend (Yield)	N/A (N/A)
20200819	ARRY	Array BioPharma Inc	Average Vol. (3m)	20604596
20200819	ARRY	Array BioPharma Inc	P/E Ratio	N/A
20200819	ARRY	Array BioPharma Inc	Beta	1.63
20200819	ARRY	Array BioPharma Inc	1-Year Change	0%
20200819	ARRY	Array BioPharma Inc	Shares Outstanding	221750763
20200819	ARRY	Array BioPharma Inc	Next Earnings Date	Aug 19 2020
20200819	AROW	Arrow Financial Corporation	industry	Regional Banks
20200819	AROW	Arrow Financial Corporation	sector	Financial
20200819	AROW	Arrow Financial Corporation	price	28.00
20200819	AROW	Arrow Financial Corporation	Prev. Close	28
20200819	AROW	Arrow Financial Corporation	Day's Range	27.97 - 28.97
20200819	AROW	Arrow Financial Corporation	Revenue	71.08M
20200819	AROW	Arrow Financial Corporation	Open	28.88
20200819	AROW	Arrow Financial Corporation	52 wk Range	20.78 - 38.31
20200819	AROW	Arrow Financial Corporation	EPS	2.47
20200819	AROW	Arrow Financial Corporation	Volume	18072
20200819	AROW	Arrow Financial Corporation	Market Cap	420.42M
20200819	AROW	Arrow Financial Corporation	Dividend (Yield)	1.04 (3.62%)
20200819	AROW	Arrow Financial Corporation	Average Vol. (3m)	30862
20200819	AROW	Arrow Financial Corporation	P/E Ratio	11.65
20200819	AROW	Arrow Financial Corporation	Beta	0.62
20200819	AROW	Arrow Financial Corporation	1-Year Change	 - 12.14%
20200819	AROW	Arrow Financial Corporation	Shares Outstanding	15015056
20200819	AROW	Arrow Financial Corporation	Next Earnings Date	Oct 27 2020
20200819	ARWR	Arrowhead Pharmaceuticals Inc	industry	Biotechnology & Drugs
20200819	ARWR	Arrowhead Pharmaceuticals Inc	sector	Healthcare
20200819	ARWR	Arrowhead Pharmaceuticals Inc	price	44.54
20200819	ARWR	Arrowhead Pharmaceuticals Inc	Prev. Close	44.54
20200819	ARWR	Arrowhead Pharmaceuticals Inc	Day's Range	43.35 - 46.4
20200819	ARWR	Arrowhead Pharmaceuticals Inc	Revenue	123.65M
20200819	ARWR	Arrowhead Pharmaceuticals Inc	Open	45.77
20200819	ARWR	Arrowhead Pharmaceuticals Inc	52 wk Range	19.52 - 73.72
20200819	ARWR	Arrowhead Pharmaceuticals Inc	EPS	 - 0.24
20200819	ARWR	Arrowhead Pharmaceuticals Inc	Volume	1139445
20200819	ARWR	Arrowhead Pharmaceuticals Inc	Market Cap	4.56B
20200819	ARWR	Arrowhead Pharmaceuticals Inc	Dividend (Yield)	N/A (N/A)
20200819	ARWR	Arrowhead Pharmaceuticals Inc	Average Vol. (3m)	1067489
20200819	ARWR	Arrowhead Pharmaceuticals Inc	P/E Ratio	N/A
20200819	ARWR	Arrowhead Pharmaceuticals Inc	Beta	1.74
20200819	ARWR	Arrowhead Pharmaceuticals Inc	1-Year Change	32.09%
20200819	ARWR	Arrowhead Pharmaceuticals Inc	Shares Outstanding	102291803
20200819	ARWR	Arrowhead Pharmaceuticals Inc	Next Earnings Date	Dec 15 2020
20200819	ARTNA	Artesian Resources Corporation	industry	Water Utilities
20200819	ARTNA	Artesian Resources Corporation	sector	Utilities
20200819	ARTNA	Artesian Resources Corporation	price	35.87
20200819	ARTNA	Artesian Resources Corporation	Prev. Close	35.87
20200819	ARTNA	Artesian Resources Corporation	Day's Range	35.84 - 36.6
20200819	ARTNA	Artesian Resources Corporation	Revenue	85.21M
20200819	ARTNA	Artesian Resources Corporation	Open	36.5
20200819	ARTNA	Artesian Resources Corporation	52 wk Range	30.01 - 39.6
20200819	ARTNA	Artesian Resources Corporation	EPS	1.73
20200819	ARTNA	Artesian Resources Corporation	Volume	16056
20200819	ARTNA	Artesian Resources Corporation	Market Cap	334.87M
20200819	ARTNA	Artesian Resources Corporation	Dividend (Yield)	1.00 (2.73%)
20200819	ARTNA	Artesian Resources Corporation	Average Vol. (3m)	39907
20200819	ARTNA	Artesian Resources Corporation	P/E Ratio	21.15
20200819	ARTNA	Artesian Resources Corporation	Beta	 - 0.07
20200819	ARTNA	Artesian Resources Corporation	1-Year Change	 - 2.26%
20200819	ARTNA	Artesian Resources Corporation	Shares Outstanding	9335595
20200819	ARTNA	Artesian Resources Corporation	Next Earnings Date	Nov 04 2020
20200819	ARTW	Arts-Way Manufacturing Co Inc	industry	Constr. & Agric. Machinery
20200819	ARTW	Arts-Way Manufacturing Co Inc	sector	Capital Goods
20200819	ARTW	Arts-Way Manufacturing Co Inc	price	2.310
20200819	ARTW	Arts-Way Manufacturing Co Inc	Prev. Close	2.31
20200819	ARTW	Arts-Way Manufacturing Co Inc	Day's Range	2.3 - 2.4
20200819	ARTW	Arts-Way Manufacturing Co Inc	Revenue	23.49M
20200819	ARTW	Arts-Way Manufacturing Co Inc	Open	2.4
20200819	ARTW	Arts-Way Manufacturing Co Inc	52 wk Range	1.75 - 4.23
20200819	ARTW	Arts-Way Manufacturing Co Inc	EPS	 - 0.39
20200819	ARTW	Arts-Way Manufacturing Co Inc	Volume	8613
20200819	ARTW	Arts-Way Manufacturing Co Inc	Market Cap	10.23M
20200819	ARTW	Arts-Way Manufacturing Co Inc	Dividend (Yield)	N/A (N/A)
20200819	ARTW	Arts-Way Manufacturing Co Inc	Average Vol. (3m)	126726
20200819	ARTW	Arts-Way Manufacturing Co Inc	P/E Ratio	N/A
20200819	ARTW	Arts-Way Manufacturing Co Inc	Beta	0.25
20200819	ARTW	Arts-Way Manufacturing Co Inc	1-Year Change	20.31%
20200819	ARTW	Arts-Way Manufacturing Co Inc	Shares Outstanding	4426691
20200819	ARTW	Arts-Way Manufacturing Co Inc	Next Earnings Date	Oct 01 2020
20200819	ASNAQ	Ascena Retail Group Inc	industry	Retail (Apparel)
20200819	ASNAQ	Ascena Retail Group Inc	sector	Services
20200819	ASNAQ	Ascena Retail Group Inc	price	0.53
20200819	ASNAQ	Ascena Retail Group Inc	Prev. Close	0.53
20200819	ASNAQ	Ascena Retail Group Inc	Day's Range	0.49 - 0.64
20200819	ASNAQ	Ascena Retail Group Inc	Revenue	4.39B
20200819	ASNAQ	Ascena Retail Group Inc	Open	0.55
20200819	ASNAQ	Ascena Retail Group Inc	52 wk Range	0.33 - 12.6
20200819	ASNAQ	Ascena Retail Group Inc	EPS	 - 119.37
20200819	ASNAQ	Ascena Retail Group Inc	Volume	455178
20200819	ASNAQ	Ascena Retail Group Inc	Market Cap	5.35M
20200819	ASNAQ	Ascena Retail Group Inc	Dividend (Yield)	N/A (N/A)
20200819	ASNAQ	Ascena Retail Group Inc	Average Vol. (3m)	2585835
20200819	ASNAQ	Ascena Retail Group Inc	P/E Ratio	N/A
20200819	ASNAQ	Ascena Retail Group Inc	Beta	1.61
20200819	ASNAQ	Ascena Retail Group Inc	1-Year Change	 - 89.81%
20200819	ASNAQ	Ascena Retail Group Inc	Shares Outstanding	10087408
20200819	ASNAQ	Ascena Retail Group Inc	Next Earnings Date	Sep 28 2020
20200819	ASTI	Ascent Solar Technologies Inc	industry	Semiconductors
20200819	ASTI	Ascent Solar Technologies Inc	sector	Technology
20200819	ASTI	Ascent Solar Technologies Inc	price	0.0002
20200819	ASTI	Ascent Solar Technologies Inc	Prev. Close	0.0002
20200819	ASTI	Ascent Solar Technologies Inc	Day's Range	0.0001 - 0.0002
20200819	ASTI	Ascent Solar Technologies Inc	Revenue	410K
20200819	ASTI	Ascent Solar Technologies Inc	Open	0.0002
20200819	ASTI	Ascent Solar Technologies Inc	52 wk Range	0.0001 - 0.0003
20200819	ASTI	Ascent Solar Technologies Inc	EPS	 - 0.21
20200819	ASTI	Ascent Solar Technologies Inc	Volume	10600622
20200819	ASTI	Ascent Solar Technologies Inc	Market Cap	837.43K
20200819	ASTI	Ascent Solar Technologies Inc	Dividend (Yield)	N/A (N/A)
20200819	ASTI	Ascent Solar Technologies Inc	Average Vol. (3m)	13641728
20200819	ASTI	Ascent Solar Technologies Inc	P/E Ratio	N/A
20200819	ASTI	Ascent Solar Technologies Inc	Beta	1.06
20200819	ASTI	Ascent Solar Technologies Inc	1-Year Change	 - 33.33%
20200819	ASTI	Ascent Solar Technologies Inc	Shares Outstanding	4187161650
20200819	ASTI	Ascent Solar Technologies Inc	Next Earnings Date	N/A
20200819	ASGN	ASGN Inc	industry	Software & Programming
20200819	ASGN	ASGN Inc	sector	Technology
20200819	ASGN	ASGN Inc	price	71.76
20200819	ASGN	ASGN Inc	Prev. Close	71.76
20200819	ASGN	ASGN Inc	Day's Range	71.36 - 72.74
20200819	ASGN	ASGN Inc	Revenue	3.96B
20200819	ASGN	ASGN Inc	Open	72.56
20200819	ASGN	ASGN Inc	52 wk Range	29.05 - 74.68
20200819	ASGN	ASGN Inc	EPS	3.56
20200819	ASGN	ASGN Inc	Volume	234039
20200819	ASGN	ASGN Inc	Market Cap	3.77B
20200819	ASGN	ASGN Inc	Dividend (Yield)	N/A (N/A)
20200819	ASGN	ASGN Inc	Average Vol. (3m)	313313
20200819	ASGN	ASGN Inc	P/E Ratio	20.5
20200819	ASGN	ASGN Inc	Beta	2.36
20200819	ASGN	ASGN Inc	1-Year Change	15.11%
20200819	ASGN	ASGN Inc	Shares Outstanding	52500000
20200819	ASGN	ASGN Inc	Next Earnings Date	Oct 21 2020
20200819	ASH	Ashland Global Holdings Inc	industry	Chemicals - Plastics & Rubber
20200819	ASH	Ashland Global Holdings Inc	sector	Basic Materials
20200819	ASH	Ashland Global Holdings Inc	price	76.34
20200819	ASH	Ashland Global Holdings Inc	Prev. Close	76.34
20200819	ASH	Ashland Global Holdings Inc	Day's Range	75.36 - 77.09
20200819	ASH	Ashland Global Holdings Inc	Revenue	2.33B
20200819	ASH	Ashland Global Holdings Inc	Open	76.55
20200819	ASH	Ashland Global Holdings Inc	52 wk Range	38.88 - 81.82
20200819	ASH	Ashland Global Holdings Inc	EPS	 - 7.64
20200819	ASH	Ashland Global Holdings Inc	Volume	435575
20200819	ASH	Ashland Global Holdings Inc	Market Cap	4.62B
20200819	ASH	Ashland Global Holdings Inc	Dividend (Yield)	1.10 (1.43%)
20200819	ASH	Ashland Global Holdings Inc	Average Vol. (3m)	448104
20200819	ASH	Ashland Global Holdings Inc	P/E Ratio	N/A
20200819	ASH	Ashland Global Holdings Inc	Beta	1.48
20200819	ASH	Ashland Global Holdings Inc	1-Year Change	3.88%
20200819	ASH	Ashland Global Holdings Inc	Shares Outstanding	60470499
20200819	ASH	Ashland Global Holdings Inc	Next Earnings Date	Nov 10 2020
20200819	APWC	Asia Pacific Wire & Cable Corp Ltd	industry	Communications Equipment
20200819	APWC	Asia Pacific Wire & Cable Corp Ltd	sector	Technology
20200819	APWC	Asia Pacific Wire & Cable Corp Ltd	price	1.160
20200819	APWC	Asia Pacific Wire & Cable Corp Ltd	Prev. Close	1.16
20200819	APWC	Asia Pacific Wire & Cable Corp Ltd	Day's Range	1.14 - 1.17
20200819	APWC	Asia Pacific Wire & Cable Corp Ltd	Revenue	256.56M
20200819	APWC	Asia Pacific Wire & Cable Corp Ltd	Open	1.159
20200819	APWC	Asia Pacific Wire & Cable Corp Ltd	52 wk Range	0.89 - 2.03
20200819	APWC	Asia Pacific Wire & Cable Corp Ltd	EPS	 - 0.12
20200819	APWC	Asia Pacific Wire & Cable Corp Ltd	Volume	21604
20200819	APWC	Asia Pacific Wire & Cable Corp Ltd	Market Cap	16.03M
20200819	APWC	Asia Pacific Wire & Cable Corp Ltd	Dividend (Yield)	N/A (N/A)
20200819	APWC	Asia Pacific Wire & Cable Corp Ltd	Average Vol. (3m)	109182
20200819	APWC	Asia Pacific Wire & Cable Corp Ltd	P/E Ratio	N/A
20200819	APWC	Asia Pacific Wire & Cable Corp Ltd	Beta	1.14
20200819	APWC	Asia Pacific Wire & Cable Corp Ltd	1-Year Change	 - 43.14%
20200819	APWC	Asia Pacific Wire & Cable Corp Ltd	Shares Outstanding	13819669
20200819	APWC	Asia Pacific Wire & Cable Corp Ltd	Next Earnings Date	Aug 26 2020
20200819	ASMIY	ASM International NV ADR	industry	Misc. Capital Goods
20200819	ASMIY	ASM International NV ADR	sector	Capital Goods
20200819	ASMIY	ASM International NV ADR	price	155.57
20200819	ASMIY	ASM International NV ADR	Prev. Close	153.5
20200819	ASMIY	ASM International NV ADR	Day's Range	154.24 - 155.57
20200819	ASMIY	ASM International NV ADR	Revenue	28.22M
20200819	ASMIY	ASM International NV ADR	Open	154.24
20200819	ASMIY	ASM International NV ADR	52 wk Range	70 - 170.05
20200819	ASMIY	ASM International NV ADR	EPS	N/A
20200819	ASMIY	ASM International NV ADR	Volume	N/A
20200819	ASMIY	ASM International NV ADR	Market Cap	7.59B
20200819	ASMIY	ASM International NV ADR	Dividend (Yield)	3.28 (2.11%)
20200819	ASMIY	ASM International NV ADR	Average Vol. (3m)	722
20200819	ASMIY	ASM International NV ADR	P/E Ratio	N/A
20200819	ASMIY	ASM International NV ADR	Beta	N/A
20200819	ASMIY	ASM International NV ADR	1-Year Change	89.33%
20200819	ASMIY	ASM International NV ADR	Shares Outstanding	49008000
20200819	ASMIY	ASM International NV ADR	Next Earnings Date	Oct 28 2020
20200819	ASMLF	ASML Holding NV	industry	Semiconductors
20200819	ASMLF	ASML Holding NV	sector	Technology
20200819	ASMLF	ASML Holding NV	price	374.7
20200819	ASMLF	ASML Holding NV	Prev. Close	382.3
20200819	ASMLF	ASML Holding NV	Day's Range	374.7 - 381.7
20200819	ASMLF	ASML Holding NV	Revenue	N/A
20200819	ASMLF	ASML Holding NV	Open	381.7
20200819	ASMLF	ASML Holding NV	52 wk Range	188.5 - 404.9
20200819	ASMLF	ASML Holding NV	EPS	3.82
20200819	ASMLF	ASML Holding NV	Volume	655
20200819	ASMLF	ASML Holding NV	Market Cap	159.05B
20200819	ASMLF	ASML Holding NV	Dividend (Yield)	0.9 (0.9%)
20200819	ASMLF	ASML Holding NV	Average Vol. (3m)	2549
20200819	ASMLF	ASML Holding NV	P/E Ratio	20
