20200818,AMTCQ,1-Year Change,Ameritrans Capital Corp,425%
20200818,AMTCQ,Shares Outstanding,Ameritrans Capital Corp,3395583
20200818,AMTCQ,Next Earnings Date,Ameritrans Capital Corp,Sep 02 2020
20200818,ATLO,industry,Ames National Corporation,Regional Banks
20200818,ATLO,sector,Ames National Corporation,Financial
20200818,ATLO,price,Ames National Corporation,19.56
20200818,ATLO,Prev. Close,Ames National Corporation,19.56
20200818,ATLO,Day's Range,Ames National Corporation,19.39 - 19.77
20200818,ATLO,Revenue,Ames National Corporation,36.54M
20200818,ATLO,Open,Ames National Corporation,19.5
20200818,ATLO,52 wk Range,Ames National Corporation,17.25 - 29.3
20200818,ATLO,EPS,Ames National Corporation,1.77
20200818,ATLO,Volume,Ames National Corporation,7190
20200818,ATLO,Market Cap,Ames National Corporation,178.44M
20200818,ATLO,Dividend (Yield),Ames National Corporation,1.00 (5.13%)
20200818,ATLO,Average Vol. (3m),Ames National Corporation,13340
20200818,ATLO,P/E Ratio,Ames National Corporation,10.99
20200818,ATLO,Beta,Ames National Corporation,0.66
20200818,ATLO,1-Year Change,Ames National Corporation,-26.36%
20200818,ATLO,Shares Outstanding,Ames National Corporation,9122747
20200818,ATLO,Next Earnings Date,Ames National Corporation,Oct 16 2020
20200818,AMGN,industry,Amgen Inc,Biotechnology & Drugs
20200818,AMGN,sector,Amgen Inc,Healthcare
20200818,AMGN,price,Amgen Inc,243.01
20200818,AMGN,Prev. Close,Amgen Inc,243.01
20200818,AMGN,Day's Range,Amgen Inc,240.21 - 244.74
20200818,AMGN,Revenue,Amgen Inc,24.3B
20200818,AMGN,Open,Amgen Inc,240.21
20200818,AMGN,52 wk Range,Amgen Inc,177.05 - 264.94
20200818,AMGN,EPS,Amgen Inc,12.24
20200818,AMGN,Volume,Amgen Inc,1697623
20200818,AMGN,Market Cap,Amgen Inc,142.33B
20200818,AMGN,Dividend (Yield),Amgen Inc,6.40 (2.67%)
20200818,AMGN,Average Vol. (3m),Amgen Inc,2536601
20200818,AMGN,P/E Ratio,Amgen Inc,19.58
20200818,AMGN,Beta,Amgen Inc,0.86
20200818,AMGN,1-Year Change,Amgen Inc,19.11%
20200818,AMGN,Shares Outstanding,Amgen Inc,585693775
20200818,AMGN,Next Earnings Date,Amgen Inc,Nov 03 2020
20200818,AMKR,industry,Amkor Technology Inc,Semiconductors
20200818,AMKR,sector,Amkor Technology Inc,Technology
20200818,AMKR,price,Amkor Technology Inc,13.79
20200818,AMKR,Prev. Close,Amkor Technology Inc,13.79
20200818,AMKR,Day's Range,Amkor Technology Inc,13.51 - 13.95
20200818,AMKR,Revenue,Amkor Technology Inc,4.59B
20200818,AMKR,Open,Amkor Technology Inc,13.58
20200818,AMKR,52 wk Range,Amkor Technology Inc,5.43 - 15.8
20200818,AMKR,EPS,Amkor Technology Inc,1.13
20200818,AMKR,Volume,Amkor Technology Inc,950500
20200818,AMKR,Market Cap,Amkor Technology Inc,3.33B
20200818,AMKR,Dividend (Yield),Amkor Technology Inc,N/A (N/A)
20200818,AMKR,Average Vol. (3m),Amkor Technology Inc,1322609
20200818,AMKR,P/E Ratio,Amkor Technology Inc,11.9
20200818,AMKR,Beta,Amkor Technology Inc,1.95
20200818,AMKR,1-Year Change,Amkor Technology Inc,54.42%
20200818,AMKR,Shares Outstanding,Amkor Technology Inc,241236000
20200818,AMKR,Next Earnings Date,Amkor Technology Inc,Nov 02 2020
20200818,APH,industry,Amphenol Corporation,Electronic Instr. & Controls
20200818,APH,sector,Amphenol Corporation,Technology
20200818,APH,price,Amphenol Corporation,109.89
20200818,APH,Prev. Close,Amphenol Corporation,109.89
20200818,APH,Day's Range,Amphenol Corporation,109.8 - 110.79
20200818,APH,Revenue,Amphenol Corporation,8.1B
20200818,APH,Open,Amphenol Corporation,110.19
20200818,APH,52 wk Range,Amphenol Corporation,63.05 - 111.4
20200818,APH,EPS,Amphenol Corporation,3.59
20200818,APH,Volume,Amphenol Corporation,838896
20200818,APH,Market Cap,Amphenol Corporation,32.79B
20200818,APH,Dividend (Yield),Amphenol Corporation,1.00 (0.91%)
20200818,APH,Average Vol. (3m),Amphenol Corporation,1499455
20200818,APH,P/E Ratio,Amphenol Corporation,30.6
20200818,APH,Beta,Amphenol Corporation,1.29
20200818,APH,1-Year Change,Amphenol Corporation,26.88%
20200818,APH,Shares Outstanding,Amphenol Corporation,298376863
20200818,APH,Next Earnings Date,Amphenol Corporation,Oct 21 2020
20200818,ASYS,industry,Amtech Systems Inc,Semiconductors
20200818,ASYS,sector,Amtech Systems Inc,Technology
20200818,ASYS,price,Amtech Systems Inc,5.08
20200818,ASYS,Prev. Close,Amtech Systems Inc,5.08
20200818,ASYS,Day's Range,Amtech Systems Inc,5.03 - 5.09
20200818,ASYS,Revenue,Amtech Systems Inc,70.55M
20200818,ASYS,Open,Amtech Systems Inc,5.06
20200818,ASYS,52 wk Range,Amtech Systems Inc,3.55 - 7.96
20200818,ASYS,EPS,Amtech Systems Inc,-0.06
20200818,ASYS,Volume,Amtech Systems Inc,19832
20200818,ASYS,Market Cap,Amtech Systems Inc,71.36M
20200818,ASYS,Dividend (Yield),Amtech Systems Inc,N/A (N/A)
20200818,ASYS,Average Vol. (3m),Amtech Systems Inc,43301
20200818,ASYS,P/E Ratio,Amtech Systems Inc,N/A
20200818,ASYS,Beta,Amtech Systems Inc,1.67
20200818,ASYS,1-Year Change,Amtech Systems Inc,1.20%
20200818,ASYS,Shares Outstanding,Amtech Systems Inc,14048172
20200818,ASYS,Next Earnings Date,Amtech Systems Inc,Nov 19 2020
20200818,AFSIM,industry,AmTrust Financial Services Inc ADR Series E,Insurance (Prop. & Casualty)
20200818,AFSIM,sector,AmTrust Financial Services Inc ADR Series E,Financial
20200818,AFSIM,price,AmTrust Financial Services Inc ADR Series E,15
20200818,AFSIM,Prev. Close,AmTrust Financial Services Inc ADR Series E,15.2
20200818,AFSIM,Day's Range,AmTrust Financial Services Inc ADR Series E,15 - 15.2
20200818,AFSIM,Revenue,AmTrust Financial Services Inc ADR Series E,N/A
20200818,AFSIM,Open,AmTrust Financial Services Inc ADR Series E,15.2
20200818,AFSIM,52 wk Range,AmTrust Financial Services Inc ADR Series E,11 - 18.9
20200818,AFSIM,EPS,AmTrust Financial Services Inc ADR Series E,0.6
20200818,AFSIM,Volume,AmTrust Financial Services Inc ADR Series E,926
20200818,AFSIM,Market Cap,AmTrust Financial Services Inc ADR Series E,2.79B
20200818,AFSIM,Dividend (Yield),AmTrust Financial Services Inc ADR Series E,1.94 (12.76%)
20200818,AFSIM,Average Vol. (3m),AmTrust Financial Services Inc ADR Series E,4698
20200818,AFSIM,P/E Ratio,AmTrust Financial Services Inc ADR Series E,23.6
20200818,AFSIM,Beta,AmTrust Financial Services Inc ADR Series E,1.1
20200818,AFSIM,1-Year Change,AmTrust Financial Services Inc ADR Series E,-6.25%
20200818,AFSIM,Shares Outstanding,AmTrust Financial Services Inc ADR Series E,197701263
20200818,AFSIM,Next Earnings Date,AmTrust Financial Services Inc ADR Series E,N/A
20200818,AMRS,industry,Amyris Inc,Chemical Manufacturing
20200818,AMRS,sector,Amyris Inc,Basic Materials
20200818,AMRS,price,Amyris Inc,3.43
20200818,AMRS,Prev. Close,Amyris Inc,3.43
20200818,AMRS,Day's Range,Amyris Inc,3.33 - 3.518
20200818,AMRS,Revenue,Amyris Inc,134.62M
20200818,AMRS,Open,Amyris Inc,3.38
20200818,AMRS,52 wk Range,Amyris Inc,1.4 - 6.06
20200818,AMRS,EPS,Amyris Inc,-2.2
20200818,AMRS,Volume,Amyris Inc,2127205
20200818,AMRS,Market Cap,Amyris Inc,702.23M
20200818,AMRS,Dividend (Yield),Amyris Inc,N/A (N/A)
20200818,AMRS,Average Vol. (3m),Amyris Inc,2719878
20200818,AMRS,P/E Ratio,Amyris Inc,N/A
20200818,AMRS,Beta,Amyris Inc,0.57
20200818,AMRS,1-Year Change,Amyris Inc,-6.54%
20200818,AMRS,Shares Outstanding,Amyris Inc,204730979
20200818,AMRS,Next Earnings Date,Amyris Inc,Nov 05 2020
20200818,ADI,industry,Analog Devices Inc,Semiconductors
20200818,ADI,sector,Analog Devices Inc,Technology
20200818,ADI,price,Analog Devices Inc,117.44
20200818,ADI,Prev. Close,Analog Devices Inc,117.44
20200818,ADI,Day's Range,Analog Devices Inc,117.25 - 118.5
20200818,ADI,Revenue,Analog Devices Inc,5.54B
20200818,ADI,Open,Analog Devices Inc,118.43
20200818,ADI,52 wk Range,Analog Devices Inc,79.11 - 127.39
20200818,ADI,EPS,Analog Devices Inc,3
20200818,ADI,Volume,Analog Devices Inc,2592572
20200818,ADI,Market Cap,Analog Devices Inc,43.33B
20200818,ADI,Dividend (Yield),Analog Devices Inc,2.48 (2.12%)
20200818,ADI,Average Vol. (3m),Analog Devices Inc,2999460
20200818,ADI,P/E Ratio,Analog Devices Inc,39.12
20200818,ADI,Beta,Analog Devices Inc,1.33
20200818,ADI,1-Year Change,Analog Devices Inc,6.26%
20200818,ADI,Shares Outstanding,Analog Devices Inc,368954425
20200818,ADI,Next Earnings Date,Analog Devices Inc,Aug 19 2020
20200818,AMCF,industry,Andatee China Marine Fuel Services,Oil Well Services & Equipment
20200818,AMCF,sector,Andatee China Marine Fuel Services,Energy
20200818,AMCF,price,Andatee China Marine Fuel Services,0.004
20200818,AMCF,Prev. Close,Andatee China Marine Fuel Services,0.004
20200818,AMCF,Day's Range,Andatee China Marine Fuel Services,0.004 - 0.007
20200818,AMCF,Revenue,Andatee China Marine Fuel Services,N/A
20200818,AMCF,Open,Andatee China Marine Fuel Services,0.007
20200818,AMCF,52 wk Range,Andatee China Marine Fuel Services,0.003 - 0.027
20200818,AMCF,EPS,Andatee China Marine Fuel Services,-0.11
20200818,AMCF,Volume,Andatee China Marine Fuel Services,N/A
20200818,AMCF,Market Cap,Andatee China Marine Fuel Services,41.02K
20200818,AMCF,Dividend (Yield),Andatee China Marine Fuel Services,N/A (N/A)
20200818,AMCF,Average Vol. (3m),Andatee China Marine Fuel Services,39344
20200818,AMCF,P/E Ratio,Andatee China Marine Fuel Services,N/A
20200818,AMCF,Beta,Andatee China Marine Fuel Services,1.73
20200818,AMCF,1-Year Change,Andatee China Marine Fuel Services,-76.47%
20200818,AMCF,Shares Outstanding,Andatee China Marine Fuel Services,10255813
20200818,AMCF,Next Earnings Date,Andatee China Marine Fuel Services,Aug 18 2020
20200818,ANGO,industry,AngioDynamics Inc,Medical Equipment & Supplies
20200818,ANGO,sector,AngioDynamics Inc,Healthcare
20200818,ANGO,price,AngioDynamics Inc,9.28
20200818,ANGO,Prev. Close,AngioDynamics Inc,9.28
20200818,ANGO,Day's Range,AngioDynamics Inc,9.2 - 9.36
20200818,ANGO,Revenue,AngioDynamics Inc,264.15M
20200818,ANGO,Open,AngioDynamics Inc,9.31
20200818,ANGO,52 wk Range,AngioDynamics Inc,7.49 - 19.59
20200818,ANGO,EPS,AngioDynamics Inc,-4.38
20200818,ANGO,Volume,AngioDynamics Inc,170318
20200818,ANGO,Market Cap,AngioDynamics Inc,351.24M
20200818,ANGO,Dividend (Yield),AngioDynamics Inc,N/A (N/A)
20200818,ANGO,Average Vol. (3m),AngioDynamics Inc,287504
20200818,ANGO,P/E Ratio,AngioDynamics Inc,N/A
20200818,ANGO,Beta,AngioDynamics Inc,0.64
20200818,ANGO,1-Year Change,AngioDynamics Inc,-51.08%
20200818,ANGO,Shares Outstanding,AngioDynamics Inc,37869430
20200818,ANGO,Next Earnings Date,AngioDynamics Inc,Oct 08 2020
20200818,ANIK,industry,Anika Therapeutics Inc,Biotechnology & Drugs
20200818,ANIK,sector,Anika Therapeutics Inc,Healthcare
20200818,ANIK,price,Anika Therapeutics Inc,36.59
20200818,ANIK,Prev. Close,Anika Therapeutics Inc,36.59
20200818,ANIK,Day's Range,Anika Therapeutics Inc,35.38 - 36.64
20200818,ANIK,Revenue,Anika Therapeutics Inc,125.55M
20200818,ANIK,Open,Anika Therapeutics Inc,35.56
20200818,ANIK,52 wk Range,Anika Therapeutics Inc,22.26 - 75.72
20200818,ANIK,EPS,Anika Therapeutics Inc,0.78
20200818,ANIK,Volume,Anika Therapeutics Inc,79869
20200818,ANIK,Market Cap,Anika Therapeutics Inc,519.85M
20200818,ANIK,Dividend (Yield),Anika Therapeutics Inc,N/A (N/A)
20200818,ANIK,Average Vol. (3m),Anika Therapeutics Inc,132044
20200818,ANIK,P/E Ratio,Anika Therapeutics Inc,46.1
20200818,ANIK,Beta,Anika Therapeutics Inc,1.12
20200818,ANIK,1-Year Change,Anika Therapeutics Inc,-34.90%
20200818,ANIK,Shares Outstanding,Anika Therapeutics Inc,14207419
20200818,ANIK,Next Earnings Date,Anika Therapeutics Inc,Oct 21 2020
20200818,ANSS,industry,ANSYS Inc,Software & Programming
20200818,ANSS,sector,ANSYS Inc,Technology
20200818,ANSS,price,ANSYS Inc,317.36
20200818,ANSS,Prev. Close,ANSYS Inc,317.36
20200818,ANSS,Day's Range,ANSYS Inc,315.15 - 319.68
20200818,ANSS,Revenue,ANSYS Inc,1.52B
20200818,ANSS,Open,ANSYS Inc,315.15
20200818,ANSS,52 wk Range,ANSYS Inc,200.07 - 319.83
20200818,ANSS,EPS,ANSYS Inc,4.59
20200818,ANSS,Volume,ANSYS Inc,277165
20200818,ANSS,Market Cap,ANSYS Inc,27.23B
20200818,ANSS,Dividend (Yield),ANSYS Inc,N/A (N/A)
20200818,ANSS,Average Vol. (3m),ANSYS Inc,444607
20200818,ANSS,P/E Ratio,ANSYS Inc,68.26
20200818,ANSS,Beta,ANSYS Inc,1.21
20200818,ANSS,1-Year Change,ANSYS Inc,51.43%
20200818,ANSS,Shares Outstanding,ANSYS Inc,85789237
20200818,ANSS,Next Earnings Date,ANSYS Inc,Nov 04 2020
20200818,ANTM,industry,Anthem Inc,Insurance (Accident & Health)
20200818,ANTM,sector,Anthem Inc,Financial
20200818,ANTM,price,Anthem Inc,283.11
20200818,ANTM,Prev. Close,Anthem Inc,283.11
20200818,ANTM,Day's Range,Anthem Inc,282.18 - 285.84
20200818,ANTM,Revenue,Anthem Inc,113.04B
20200818,ANTM,Open,Anthem Inc,283.51
20200818,ANTM,52 wk Range,Anthem Inc,171.03 - 309.1
20200818,ANTM,EPS,Anthem Inc,23.02
20200818,ANTM,Volume,Anthem Inc,817271
20200818,ANTM,Market Cap,Anthem Inc,71.2B
20200818,ANTM,Dividend (Yield),Anthem Inc,3.80 (1.34%)
20200818,ANTM,Average Vol. (3m),Anthem Inc,1255049
20200818,ANTM,P/E Ratio,Anthem Inc,12.3
20200818,ANTM,Beta,Anthem Inc,0.94
20200818,ANTM,1-Year Change,Anthem Inc,2.75%
20200818,ANTM,Shares Outstanding,Anthem Inc,251506458
20200818,ANTM,Next Earnings Date,Anthem Inc,Oct 28 2020
20200818,ANTH,industry,Anthera Pharmaceuticals Inc,Biotechnology & Drugs
20200818,ANTH,sector,Anthera Pharmaceuticals Inc,Healthcare
20200818,ANTH,price,Anthera Pharmaceuticals Inc,0.03
20200818,ANTH,Prev. Close,Anthera Pharmaceuticals Inc,0.033
20200818,ANTH,Day's Range,Anthera Pharmaceuticals Inc,0.026 - 0.032
20200818,ANTH,Revenue,Anthera Pharmaceuticals Inc,N/A
20200818,ANTH,Open,Anthera Pharmaceuticals Inc,0.03
20200818,ANTH,52 wk Range,Anthera Pharmaceuticals Inc,0.016 - 0.075
20200818,ANTH,EPS,Anthera Pharmaceuticals Inc,-1.69
20200818,ANTH,Volume,Anthera Pharmaceuticals Inc,163312
20200818,ANTH,Market Cap,Anthera Pharmaceuticals Inc,785.38K
20200818,ANTH,Dividend (Yield),Anthera Pharmaceuticals Inc,N/A (N/A)
20200818,ANTH,Average Vol. (3m),Anthera Pharmaceuticals Inc,87440
20200818,ANTH,P/E Ratio,Anthera Pharmaceuticals Inc,N/A
20200818,ANTH,Beta,Anthera Pharmaceuticals Inc,2.2
20200818,ANTH,1-Year Change,Anthera Pharmaceuticals Inc,-30.23%
20200818,ANTH,Shares Outstanding,Anthera Pharmaceuticals Inc,26179302
20200818,ANTH,Next Earnings Date,Anthera Pharmaceuticals Inc,Aug 18 2020
20200818,AON,industry,Aon PLC,Insurance (Miscellaneous)
20200818,AON,sector,Aon PLC,Financial
20200818,AON,price,Aon PLC,196.72
20200818,AON,Prev. Close,Aon PLC,196.72
20200818,AON,Day's Range,Aon PLC,196.67 - 199.63
20200818,AON,Revenue,Aon PLC,10.98B
20200818,AON,Open,Aon PLC,197.2
20200818,AON,52 wk Range,Aon PLC,143.93 - 238.19
20200818,AON,EPS,Aon PLC,7.51
20200818,AON,Volume,Aon PLC,1504268
20200818,AON,Market Cap,Aon PLC,45.57B
20200818,AON,Dividend (Yield),Aon PLC,1.76 (0.89%)
20200818,AON,Average Vol. (3m),Aon PLC,1434526
20200818,AON,P/E Ratio,Aon PLC,26.26
20200818,AON,Beta,Aon PLC,0.85
20200818,AON,1-Year Change,Aon PLC,2.72%
20200818,AON,Shares Outstanding,Aon PLC,231650336
20200818,AON,Next Earnings Date,Aon PLC,Oct 23 2020
20200818,APA,industry,Apache Corporation,Oil & Gas Operations
20200818,APA,sector,Apache Corporation,Energy
20200818,APA,price,Apache Corporation,15.34
20200818,APA,Prev. Close,Apache Corporation,15.34
20200818,APA,Day's Range,Apache Corporation,15.16 - 15.55
20200818,APA,Revenue,Apache Corporation,5.16B
20200818,APA,Open,Apache Corporation,15.55
20200818,APA,52 wk Range,Apache Corporation,3.8 - 33.77
20200818,APA,EPS,Apache Corporation,-21.22
20200818,APA,Volume,Apache Corporation,5205510
20200818,APA,Market Cap,Apache Corporation,5.79B
20200818,APA,Dividend (Yield),Apache Corporation,0.10 (0.64%)
20200818,APA,Average Vol. (3m),Apache Corporation,13380519
20200818,APA,P/E Ratio,Apache Corporation,N/A
20200818,APA,Beta,Apache Corporation,4.83
20200818,APA,1-Year Change,Apache Corporation,-26.39%
20200818,APA,Shares Outstanding,Apache Corporation,377458656
20200818,APA,Next Earnings Date,Apache Corporation,Oct 29 2020
20200818,AIV,industry,Apartment Investment and Management Co,Real Estate Operations
20200818,AIV,sector,Apartment Investment and Management Co,Services
20200818,AIV,price,Apartment Investment and Management Co,36.73
20200818,AIV,Prev. Close,Apartment Investment and Management Co,36.73
20200818,AIV,Day's Range,Apartment Investment and Management Co,36.22 - 36.85
20200818,AIV,Revenue,Apartment Investment and Management Co,903.22M
20200818,AIV,Open,Apartment Investment and Management Co,36.57
20200818,AIV,52 wk Range,Apartment Investment and Management Co,24.54 - 55.68
20200818,AIV,EPS,Apartment Investment and Management Co,1.22
20200818,AIV,Volume,Apartment Investment and Management Co,457057
20200818,AIV,Market Cap,Apartment Investment and Management Co,5.47B
20200818,AIV,Dividend (Yield),Apartment Investment and Management Co,1.64 (4.48%)
20200818,AIV,Average Vol. (3m),Apartment Investment and Management Co,1115107
20200818,AIV,P/E Ratio,Apartment Investment and Management Co,30.03
20200818,AIV,Beta,Apartment Investment and Management Co,0.81
20200818,AIV,1-Year Change,Apartment Investment and Management Co,-27.50%
20200818,AIV,Shares Outstanding,Apartment Investment and Management Co,148865047
20200818,AIV,Next Earnings Date,Apartment Investment and Management Co,Oct 22 2020
20200818,APEX,industry,Apex Global Brands Inc,Retail (Apparel)
20200818,APEX,sector,Apex Global Brands Inc,Services
20200818,APEX,price,Apex Global Brands Inc,0.6809
20200818,APEX,Prev. Close,Apex Global Brands Inc,0.6809
20200818,APEX,Day's Range,Apex Global Brands Inc,0.66 - 0.719
20200818,APEX,Revenue,Apex Global Brands Inc,20.01M
20200818,APEX,Open,Apex Global Brands Inc,0.6945
20200818,APEX,52 wk Range,Apex Global Brands Inc,0.28 - 2.37
20200818,APEX,EPS,Apex Global Brands Inc,-2.01
20200818,APEX,Volume,Apex Global Brands Inc,462761
20200818,APEX,Market Cap,Apex Global Brands Inc,3.83M
20200818,APEX,Dividend (Yield),Apex Global Brands Inc,N/A (N/A)
20200818,APEX,Average Vol. (3m),Apex Global Brands Inc,1273504
20200818,APEX,P/E Ratio,Apex Global Brands Inc,N/A
20200818,APEX,Beta,Apex Global Brands Inc,1.6
20200818,APEX,1-Year Change,Apex Global Brands Inc,-60.18%
20200818,APEX,Shares Outstanding,Apex Global Brands Inc,5629078
20200818,APEX,Next Earnings Date,Apex Global Brands Inc,Sep 10 2020
20200818,APOG,industry,Apogee Enterprises Inc,Constr. - Supplies & Fixtures
20200818,APOG,sector,Apogee Enterprises Inc,Capital Goods
20200818,APOG,price,Apogee Enterprises Inc,22.81
20200818,APOG,Prev. Close,Apogee Enterprises Inc,22.81
20200818,APOG,Day's Range,Apogee Enterprises Inc,22.72 - 23.39
20200818,APOG,Revenue,Apogee Enterprises Inc,1.32B
20200818,APOG,Open,Apogee Enterprises Inc,23.35
20200818,APOG,52 wk Range,Apogee Enterprises Inc,14 - 46.7
20200818,APOG,EPS,Apogee Enterprises Inc,1.85
20200818,APOG,Volume,Apogee Enterprises Inc,92169
20200818,APOG,Market Cap,Apogee Enterprises Inc,601.2M
20200818,APOG,Dividend (Yield),Apogee Enterprises Inc,0.75 (3.24%)
20200818,APOG,Average Vol. (3m),Apogee Enterprises Inc,262948
20200818,APOG,P/E Ratio,Apogee Enterprises Inc,12.52
20200818,APOG,Beta,Apogee Enterprises Inc,1.43
20200818,APOG,1-Year Change,Apogee Enterprises Inc,-36.18%
20200818,APOG,Shares Outstanding,Apogee Enterprises Inc,26356670
20200818,APOG,Next Earnings Date,Apogee Enterprises Inc,Sep 22 2020
20200818,APLO,industry,Apollo Bancorp Inc,Schools
20200818,APLO,sector,Apollo Bancorp Inc,Services
20200818,APLO,price,Apollo Bancorp Inc,41.11
20200818,APLO,Prev. Close,Apollo Bancorp Inc,42.25
20200818,APLO,Day's Range,Apollo Bancorp Inc,41.11 - 41.11
20200818,APLO,Revenue,Apollo Bancorp Inc,N/A
20200818,APLO,Open,Apollo Bancorp Inc,41.11
20200818,APLO,52 wk Range,Apollo Bancorp Inc,39.1 - 45
20200818,APLO,EPS,Apollo Bancorp Inc,-0.13
20200818,APLO,Volume,Apollo Bancorp Inc,N/A
20200818,APLO,Market Cap,Apollo Bancorp Inc,4.52B
20200818,APLO,Dividend (Yield),Apollo Bancorp Inc,2.08 (5.06%)
20200818,APLO,Average Vol. (3m),Apollo Bancorp Inc,1032
20200818,APLO,P/E Ratio,Apollo Bancorp Inc,N/A
20200818,APLO,Beta,Apollo Bancorp Inc,0.84
20200818,APLO,1-Year Change,Apollo Bancorp Inc,0.27%
20200818,APLO,Shares Outstanding,Apollo Bancorp Inc,109839000
20200818,APLO,Next Earnings Date,Apollo Bancorp Inc,N/A
20200818,AAPL,industry,Apple Inc,Communications Equipment
20200818,AAPL,sector,Apple Inc,Technology
20200818,AAPL,price,Apple Inc,458.43
20200818,AAPL,Prev. Close,Apple Inc,458.43
20200818,AAPL,Day's Range,Apple Inc,455.85 - 464.35
20200818,AAPL,Revenue,Apple Inc,273.86B
20200818,AAPL,Open,Apple Inc,464.25
20200818,AAPL,52 wk Range,Apple Inc,201 - 464.35
20200818,AAPL,EPS,Apple Inc,13.16
20200818,AAPL,Volume,Apple Inc,17067
20200818,AAPL,Market Cap,Apple Inc,1.96T
20200818,AAPL,Dividend (Yield),Apple Inc,3.28 (0.71%)
20200818,AAPL,Average Vol. (3m),Apple Inc,36613979
20200818,AAPL,P/E Ratio,Apple Inc,34.93
20200818,AAPL,Beta,Apple Inc,1.23
20200818,AAPL,1-Year Change,Apple Inc,122%
20200818,AAPL,Shares Outstanding,Apple Inc,4275634000
20200818,AAPL,Next Earnings Date,Apple Inc,Oct 29 2020
20200818,AMAT,industry,Applied Materials Inc,Semiconductors
20200818,AMAT,sector,Applied Materials Inc,Technology
20200818,AMAT,price,Applied Materials Inc,66.94
20200818,AMAT,Prev. Close,Applied Materials Inc,66.94
20200818,AMAT,Day's Range,Applied Materials Inc,66.77 - 68.23
20200818,AMAT,Revenue,Applied Materials Inc,16.27B
20200818,AMAT,Open,Applied Materials Inc,68.1
20200818,AMAT,52 wk Range,Applied Materials Inc,36.69 - 69.9
20200818,AMAT,EPS,Applied Materials Inc,3.44
20200818,AMAT,Volume,Applied Materials Inc,6883006
20200818,AMAT,Market Cap,Applied Materials Inc,61.35B
20200818,AMAT,Dividend (Yield),Applied Materials Inc,0.88 (1.30%)
20200818,AMAT,Average Vol. (3m),Applied Materials Inc,7209919
20200818,AMAT,P/E Ratio,Applied Materials Inc,19.64
20200818,AMAT,Beta,Applied Materials Inc,1.4
20200818,AMAT,1-Year Change,Applied Materials Inc,43.56%
20200818,AMAT,Shares Outstanding,Applied Materials Inc,916479293
20200818,AMAT,Next Earnings Date,Applied Materials Inc,Nov 12 2020
20200818,AREXQ,industry,Approach Resources Inc,Oil & Gas Operations
20200818,AREXQ,sector,Approach Resources Inc,Energy
20200818,AREXQ,price,Approach Resources Inc,0.022
20200818,AREXQ,Prev. Close,Approach Resources Inc,0.0185
20200818,AREXQ,Day's Range,Approach Resources Inc,0.0172 - 0.026
20200818,AREXQ,Revenue,Approach Resources Inc,30.14M
20200818,AREXQ,Open,Approach Resources Inc,0.0172
20200818,AREXQ,52 wk Range,Approach Resources Inc,0.003 - 0.249
20200818,AREXQ,EPS,Approach Resources Inc,-0.52
20200818,AREXQ,Volume,Approach Resources Inc,218025
20200818,AREXQ,Market Cap,Approach Resources Inc,2.06M
20200818,AREXQ,Dividend (Yield),Approach Resources Inc,N/A (N/A)
20200818,AREXQ,Average Vol. (3m),Approach Resources Inc,870162
20200818,AREXQ,P/E Ratio,Approach Resources Inc,N/A
20200818,AREXQ,Beta,Approach Resources Inc,2.66
20200818,AREXQ,1-Year Change,Approach Resources Inc,-88.42%
20200818,AREXQ,Shares Outstanding,Approach Resources Inc,93630390
20200818,AREXQ,Next Earnings Date,Approach Resources Inc,Aug 18 2020
20200818,WTRG,industry,Aqua America Inc,Water Utilities
20200818,WTRG,sector,Aqua America Inc,Utilities
20200818,WTRG,price,Aqua America Inc,44.75
20200818,WTRG,Prev. Close,Aqua America Inc,44.75
20200818,WTRG,Day's Range,Aqua America Inc,44.66 - 45.47
20200818,WTRG,Revenue,Aqua America Inc,1.11B
20200818,WTRG,Open,Aqua America Inc,45.41
20200818,WTRG,52 wk Range,Aqua America Inc,30.4 - 54.52
20200818,WTRG,EPS,Aqua America Inc,1.13
20200818,WTRG,Volume,Aqua America Inc,964208
20200818,WTRG,Market Cap,Aqua America Inc,10.97B
20200818,WTRG,Dividend (Yield),Aqua America Inc,1.00 (2.21%)
20200818,WTRG,Average Vol. (3m),Aqua America Inc,1127022
20200818,WTRG,P/E Ratio,Aqua America Inc,40.28
20200818,WTRG,Beta,Aqua America Inc,0.49
20200818,WTRG,1-Year Change,Aqua America Inc,1.06%
20200818,WTRG,Shares Outstanding,Aqua America Inc,245154699
20200818,WTRG,Next Earnings Date,Aqua America Inc,Nov 09 2020
20200818,ARCW,industry,ARC Group Worldwide Inc,Misc. Capital Goods
20200818,ARCW,sector,ARC Group Worldwide Inc,Capital Goods
20200818,ARCW,price,ARC Group Worldwide Inc,0.42
20200818,ARCW,Prev. Close,ARC Group Worldwide Inc,0.355
20200818,ARCW,Day's Range,ARC Group Worldwide Inc,0.42 - 0.42
20200818,ARCW,Revenue,ARC Group Worldwide Inc,N/A
20200818,ARCW,Open,ARC Group Worldwide Inc,0.42
20200818,ARCW,52 wk Range,ARC Group Worldwide Inc,0.062 - 0.45
20200818,ARCW,EPS,ARC Group Worldwide Inc,-0.39
20200818,ARCW,Volume,ARC Group Worldwide Inc,2513
20200818,ARCW,Market Cap,ARC Group Worldwide Inc,9.82M
20200818,ARCW,Dividend (Yield),ARC Group Worldwide Inc,N/A (N/A)
